movieId,title,genres,imdbId
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,844286
68872,Paisan (PaisÃ ) (1946),Drama|War,38823
68886,I Do: How to Get Married and Stay Single (PrÃªte-moi ta main) (2006),Comedy|Romance,478724
68932,"Soloist, The (2009)",Drama|Musical,821642
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion GekijÃ´-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,169880
68952,Drag Me to Hell (2009),Comedy|Horror,1127180
68954,Up (2009),Adventure|Animation|Children|Drama,1049413
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (GekijÃ´-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,485323
69069,Fired Up (2009),Comedy,1083456
69118,In the Electric Mist (2009),Drama|Mystery,910905
69122,"Hangover, The (2009)",Comedy|Crime,1119646
69131,Killshot (2008),Action|Crime|Drama|Thriller,443559
69134,Antichrist (2009),Drama|Fantasy,870984
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,479760
69211,Boy Eats Girl (2005),Comedy|Horror,415679
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,119620
69227,Ernest Rides Again (1993),Children|Comedy,106827
69251,Special (2006),Drama|Fantasy,479162
69275,Dead Snow (DÃ¸d snÃ¸) (2009),Action|Adventure|Comedy|Horror,1278340
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,457400
69304,Imagine That (2009),Comedy|Drama|Fantasy,780567
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,1111422
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,1277737
69406,"Proposal, The (2009)",Comedy|Romance,1041829
69436,Year One (2009),Adventure|Comedy,1045778
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,73260
69469,Garfield's Pet Force (2009),Animation,1389762
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,887912
69495,Breakfast with Scot (2007),Drama|Romance,910847
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,1135092
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,772251
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1055369
69529,Home (2009),Documentary,1014762
69604,Whatever Works (2009),Comedy|Romance,1178663
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,821640
69640,Public Enemies (2009),Crime|Drama|Thriller,1152836
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,1080016
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,1131748
69685,Daria: Is It College Yet? (2002),Animation|Comedy,285627
69712,My Sister's Keeper (2009),Drama,1078588
69720,Hood of Horror (2006),Comedy|Drama|Horror,475298
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,1295071
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603
69784,BrÃ¼no (Bruno) (2009),Comedy,889583
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,1146438
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,417741
69849,Roots (1977),Drama|War,75572
69860,Eichmann (2007),Drama|War,901481
69904,Open Water 2: Adrift (2006),Drama|Thriller,470055
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,1054606
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,1278293
69988,Humpday (2009),Comedy,1334537
70015,Polytechnique (2009),Crime|Drama,1194238
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,1148204
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,1142988
70206,"Collector, The (2009)",Crime|Horror|Thriller,844479
70208,"Perfect Getaway, A (2009)",Horror|Thriller,971209
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,1136608
70293,Julie & Julia (2009),Comedy|Drama|Romance,1135503
70301,Obsessed (2009),Crime|Drama|Thriller,1198138
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,1075417
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,1114677
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,1046173
70361,12 Rounds (2009),Action|Thriller,1160368
70451,Max Manus (2008),Action|Drama|War,1029235
70492,Winds of the Wasteland (1936),Western,28510
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,1117666
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijÃ´ban: Jo) (2007),Action|Animation|Sci-Fi,923811
70545,"Deal, The (2008)",Comedy,848281
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,1092633
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,452694
70637,I Can't Think Straight (2007),Drama|Romance,830570
70641,Miss March (2009),Comedy,1151922
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,1032815
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,1331064
70697,G-Force (2009),Action|Adventure|Children|Fantasy,436339
70703,Christopher Columbus: The Discovery (1992),Adventure,103962
70708,Tetro (2009),Drama|Mystery,964185
70728,Bronson (2009),Action|Comedy|Drama|Thriller,1172570
70862,It Might Get Loud (2008),Documentary,1229360
70932,My Life in Ruins (2009),Comedy,865559
70946,Troll 2 (1990),Fantasy|Horror,105643
70984,Taking Woodstock (2009),Comedy,1127896
70990,If These Walls Could Talk (1996),Drama,116607
70994,Halloween II (2009),Horror|Thriller,1311067
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,1305806
71057,9 (2009),Adventure|Animation|Sci-Fi,472033
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,910554
71108,"White Ribbon, The (Das weiÃŸe Band) (2009)",Drama|Mystery,1149362
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,1384590
71131,"Most Hated Family in America, The (2007)",Documentary,1000764
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,1188729
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,48394
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,1234548
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,1323925
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,1131734
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,1130080
71248,Extract (2009),Comedy,1225822
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,1144884
71254,Gamer (2009),Action|Sci-Fi|Thriller,1034032
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,844471
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,1385912
71282,"Food, Inc. (2008)",Documentary,1286537
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,51380
71304,Thirst (Bakjwi) (2009),Drama|Horror,762073
71327,Bright Star (2009),Drama|Romance,810784
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,450336
71379,Paranormal Activity (2009),Horror|Thriller,1179904
71429,World's Greatest Dad (2009),Comedy|Drama,1262981
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,1087578
71453,"Blood of the Beasts (Sang des bÃªtes, Le) (1949)",Documentary|Drama,41842
71462,"Cove, The (2009)",Documentary,1313104
71464,"Serious Man, A (2009)",Comedy|Drama,1019452
71466,City Island (2009),Comedy|Drama,1174730
71468,Ink (2009),Action|Fantasy|Sci-Fi,1071804
71484,Metropia (2009),Animation|Sci-Fi,985058
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,419724
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,862856
71518,Whip It (2009),Comedy|Drama,1172233
71520,"Invention of Lying, The (2009)",Comedy,1058017
71530,Surrogates (2009),Action|Sci-Fi|Thriller,986263
71535,Zombieland (2009),Action|Comedy|Horror,1156398
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,1018818
71579,"Education, An (2009)",Drama|Romance,1174732
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,1035736
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,1333634
71668,Couples Retreat (2009),Comedy|Romance,1078940
71732,I Sell the Dead (2008),Comedy|Horror,902290
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,386117
71810,Legionnaire (1998),Action|Adventure|Drama|War,126388
71823,"New York, I Love You (2009)",Drama|Romance,808399
71838,Law Abiding Citizen (2009),Drama|Thriller,1197624
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,1075110
71899,Mary and Max (2009),Animation|Comedy|Drama,978762
71902,Spread (2009),Drama|Romance,1186370
71910,"Tournament, The (2009)",Action,471041
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,37193
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,14646
72011,Up in the Air (2009),Drama|Romance,1193138
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,96880
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,1233227
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,1128075
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,450405
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,1300851
72171,Black Dynamite (2009),Action|Comedy,1190536
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,475783
72224,Gentlemen Broncos (2009),Comedy,1161418
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,432283
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,1067106
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,1286130
72330,"Private Lives of Pippa Lee, The (2009)",Drama,1134629
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,1425244
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,1190080
72395,Precious (2009),Drama,929632
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,1095217
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,1259571
72424,Derailed (2002),Action|Thriller,298296
72479,"Messenger, The (2009)",Drama|Romance|War,790712
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,1186367
72554,Cell 211 (Celda 211) (2009),Action|Drama,1242422
72591,"Patriot, The (1998)",Action|Thriller,120786
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,1543920
72603,Merry Madagascar (2009),Animation,1526300
72605,Brothers (2009),Drama|Thriller|War,765010
72624,Garage (2007),Drama,878674
72641,"Blind Side, The  (2009)",Drama,878804
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,238414
72694,Shrink (2009),Drama,1247692
72696,Old Dogs (2009),Comedy,976238
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,762125
72714,Earthlings (2006),Documentary,358456
72720,"Single Man, A (2009)",Drama,1315981
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,380510
72733,Invictus (2009),Drama,1057500
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,780521
72874,"Peacekeeper, The (1997)",Action,119872
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,1314228
72921,Snow White (1916),Fantasy|Romance,7361
72982,Alice (2009),Action|Adventure|Fantasy,1461312
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549
73015,It's Complicated (2009),Comedy|Romance,1230414
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,988045
73023,Crazy Heart (2009),Drama|Romance,1263670
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,1231580
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,1407050
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,96142
73211,Pontypool (2008),Horror|Thriller,1226681
73266,Youth in Revolt (2009),Comedy|Drama|Romance,403702
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,433362
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,1028532
73319,Leap Year (2010),Comedy|Romance,1216492
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,1037705
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprÃ¤ngdes) (2009)",Action|Crime|Mystery,1343097
73344,"Prophet, A (Un ProphÃ¨te) (2009)",Crime|Drama,1235166
73386,Staten Island (2009),Crime|Drama,976246
73431,"Maiden Heist, The (2009)",Comedy|Crime,1107860
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,806027
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,110419
73501,Pekka ja PÃ¤tkÃ¤ Suezilla (1958),Comedy,49607
73515,Bart Got a Room (2008),Comedy|Romance,472050
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,92501
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,485976
73681,"Concert, Le (2009)",Comedy|Drama,1320082
73741,Ninja (2009),Action|Crime|Drama|Thriller,1182921
73804,Asterix at the Olympic Games (AstÃ©rix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,463872
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,1190539
73822,Meantime (1984),Comedy|Drama,82727
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,58536
73858,"Dennis the Menace Christmas, A (2007)",Comedy,918511
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,443676
73881,3 Idiots (2009),Comedy|Drama|Romance,1187043
73929,Legion (2010),Action|Fantasy|Horror|Thriller,1038686
74075,Stan Helsing (2009),Comedy|Horror,1185266
74089,Peter Pan (1960),Children|Fantasy|Musical,54176
74095,Wicked City (YÃ´jÃ» toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,98692
74154,When in Rome (2010),Comedy|Romance,1185416
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,105438
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,1187064
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,1045772
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571
74324,Temple Grandin (2010),Drama,1278469
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,56903
74370,"House of the Devil, The (2009)",Horror|Thriller,1172994
74450,Valentine's Day (2010),Comedy|Romance,817230
74452,"Wolfman, The (2010)",Horror|Thriller,780653
74458,Shutter Island (2010),Drama|Mystery|Thriller,1130884
74508,Persuasion (2007),Drama|Romance,844330
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1216487
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,814255
74532,Cop Out (2010),Action|Comedy|Crime,1385867
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,1139328
74553,"Secret of Kells, The (2009)",Animation|Fantasy,485601
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678
74624,Agora (2009),Adventure|Drama|Romance,1186830
74647,Motherhood (2009),Comedy,1220220
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,1247640
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852
74683,Mike Bassett: England Manager (2001),Comedy,282744
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,455407
74688,Dear John (2010),Drama|Romance|War,989757
74696,Last Train Home (2009),Documentary|Drama,1512201
74698,Tooth Fairy (2010),Comedy|Fantasy,808510
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,68519
74750,[REC]Â² (2009),Horror|Thriller,1245112
74754,"Room, The (2003)",Comedy|Drama|Romance,368226
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1014759
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540
74795,Green Zone (2010),Action|Drama|Thriller|War,947810
74851,From Paris with Love (2010),Action|Crime,1179034
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124
74916,Greenberg (2010),Comedy|Drama,1234654
74946,She's Out of My League (2010),Comedy,815236
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406
75341,Remember Me (2010),Drama|Romance,1403981
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939
75395,Frozen (2010),Drama|Horror|Thriller,1323045
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401
75446,Little Ashes (2008),Drama,1104083
75803,Our Family Wedding (2010),Comedy,1305583
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359
75816,Women in Trouble (2009),Comedy,1247704
75947,Mondo Cane (1962),Documentary,57318
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424
76030,Case 39 (2009),Horror|Thriller,795351
76054,Oceans (OcÃ©ans) (2009),Documentary|Drama,765128
76060,"Slammin' Salmon, The (2009)",Comedy,1135525
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927
76173,Micmacs (Micmacs Ã  tire-larigot) (2009),Comedy|Crime,1149361
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320
76251,Kick-Ass (2010),Action|Comedy,1250777
76293,Date Night (2010),Action|Comedy|Romance,1279935
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y FilemÃ³n) (2003),Action|Adventure|Comedy,314121
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467
76763,"Runaways, The (2010)",Drama|Musical,1017451
77177,Wild China (2008),Documentary,884762
77191,Death at a Funeral (2010),Comedy,1321509
77201,Valhalla Rising (2009),Action|Drama|War,862467
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647
77266,Disgrace (2008),Drama,445953
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255
77414,"Last Song, The (2010)",Drama|Romance,1294226
77421,Cyrus (2010),Comedy|Drama|Romance,1336617
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705
77667,MacGruber (2010),Action|Comedy,1470023
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437
77795,Cargo (2009),Sci-Fi,381940
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056
77800,Four Lions (2010),Comedy|Drama,1341167
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106
77846,12 Angry Men (1997),Crime|Drama,118528
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076
77893,Merantau (2009),Action|Drama,1368116
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,1355599
78034,Cemetery Junction (2010),Comedy|Drama|Romance,1196204
78039,Blue Valentine (2010),Drama|Romance,1120985
78041,Killers (2010),Action|Comedy,1103153
78088,Buried (2010),Mystery|Thriller,1462758
78103,Shake Hands with the Devil (2007),Drama|War,472562
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,473075
78116,Please Give (2010),Comedy|Drama,878835
78142,BaarÃ¬a (2009),Comedy|Drama|War,1081935
78160,Ricky Gervais Live: Animals (2003),Comedy,397612
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1261945
78209,Get Him to the Greek (2010),Comedy,1226229
78218,Unthinkable (2010),Drama|Thriller,914863
78264,"Back-up Plan, The (2010)",Comedy|Romance,1212436
78266,Splice (2009),Horror|Sci-Fi|Thriller,1017460
78316,Letters to Juliet (2010),Drama|Romance,892318
78349,Exam (2009),Mystery|Thriller,1258197
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1075747
78469,"A-Team, The (2010)",Action|Comedy|Thriller,429493
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761
78544,Ricky Gervais Live 3: Fame (2007),Comedy,993779
78574,Winter's Bone (2010),Drama|Thriller,1399683
78620,"Scalphunters, The (1968)",Comedy|Western,63557
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,269743
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,1179794
78746,Best Worst Movie (2009),Documentary,1144539
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1325004
78836,Enter the Void (2009),Drama,1191111
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,938283
78959,Endgame (2009),Drama,1217616
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,416716
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,1308667
79057,Predators (2010),Action|Sci-Fi|Thriller,1424381
79073,When You're Strange (2009),Documentary,1333667
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,1323594
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666
79134,Grown Ups (2010),Comedy,1375670
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,963966
79185,Knight and Day (2010),Action|Comedy|Romance,1013743
79224,"Karate Kid, The (2010)",Action|Children|Drama,1155076
79242,"Kids Are All Right, The (2010)",Comedy|Drama,842926
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,1273235
79259,Cherrybomb (2009),Drama|Thriller,1248971
79274,Batman: Under the Red Hood (2010),Action|Animation,1569923
79293,Salt (2010),Action|Thriller,944835
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,874957
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,60161
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,485947
79428,Dinner for Schmucks (2010),Comedy,427152
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku AndÃ´ Noboru kyÃ´dÃ´-den: Rekka) (2002),Crime|Drama|Thriller,352465
79536,Hellsinki (RÃ¶Ã¶peri) (2009),Crime,1227536
79553,Ip Man 2 (2010),Action,1386932
79572,Ramona and Beezus (2010),Children|Comedy,493949
79590,"Rebound, The (2009)",Comedy|Romance,1205535
79592,"Other Guys, The (2010)",Action|Comedy,1386588
79677,"Two Escobars, The (2010)",Crime|Documentary,1522863
79684,Paper Man (2009),Comedy|Drama,437405
79695,"Expendables, The (2010)",Action|Adventure|Thriller,1320253
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,446029
79798,I Killed My Mother (J'ai tuÃ© ma mÃ¨re) (2009),Drama,1424797
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,1220214
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,464154
79895,"Extraordinary Adventures of AdÃ¨le Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,1179025
79897,Get Low (2009),Comedy|Drama|Mystery,1194263
79946,"Joneses, The (2009)",Comedy|Drama,1285309
80083,Dragon Ball Z: Dead Zone (Doragon bÃ´ru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,142235
80094,"Last Exorcism, The (2010)",Horror|Thriller,1320244
80124,Sisters (Syostry) (2001),Action|Crime|Drama,284492
80126,"American, The (2010)",Drama|Thriller,1440728
80139,Jackass 2.5 (2007),Comedy|Documentary,1117523
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,1183276
80166,"Switch, The (2010)",Comedy|Romance,889573
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,985694
80241,Going the Distance (2010),Comedy|Romance,1322312
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,1220634
80454,Princess (Prinsessa) (2010),Drama,1428453
80463,"Social Network, The (2010)",Drama,1285016
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,62043
80489,"Town, The (2010)",Crime|Drama|Thriller,840361
80549,Easy A (2010),Comedy|Romance,1282140
80551,Eat Pray Love (2010),Drama|Romance,879870
80553,Howl (2010),Drama,1049402
80572,I'm Still Here (2010),Comedy|Drama,1356864
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,1067733
80586,Flipped (2010),Comedy|Drama|Romance,817177
80590,Wall Street: Money Never Sleeps (2010),Drama,1027718
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,1219342
80693,It's Kind of a Funny Story (2010),Comedy|Drama,804497
80727,Middle Men (2009),Comedy|Crime|Drama,1251757
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,23753
80831,Let Me In (2010),Drama|Horror|Mystery,1228987
80834,Sintel (2010),Animation|Fantasy,1727587
80839,Secretariat (2010),Adventure|Drama,1028576
80846,Devil (2010),Horror|Mystery|Thriller,1314655
80858,You Again (2010),Comedy,1414382
80860,Life as We Know It (2010),Comedy|Romance,1055292
80862,Catfish (2010),Documentary|Mystery,1584016
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,1182350
80880,Stone (2010),Drama|Thriller,1423995
80906,Inside Job (2010),Documentary,1645089
80917,Monsters (2010),Drama|Sci-Fi,1470827
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,1334260
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,775489
81087,Luck by Chance (2009),Drama,886539
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,1612774
81156,Jackass 3D (2010),Action|Comedy|Documentary,1116184
81158,Restrepo (2010),Documentary|War,1559549
81191,Waiting for 'Superman' (2010),Documentary,1566648
81229,Red (2010),Action|Comedy,1245526
81257,In a Better World (HÃ¦vnen) (2010),Drama,1340107
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,1465487
81417,Paranormal Activity 2 (2010),Horror|IMAX,1536044
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,1600524
81512,Hereafter (2010),Drama|Fantasy,1212419
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,1156466
